<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.05.11	00:00:00	1265.72	1279.13	1264.78	1277.19	85615	0	0
2016.05.12	00:00:00	1277.43	1280.92	1261.64	1263.41	93922	0	0
2016.05.13	00:00:00	1263.51	1276.37	1262.98	1272.73	92197	0	0
2016.05.16	00:00:00	1271.69	1288.74	1270.59	1273.94	86538	0	0
2016.05.17	00:00:00	1273.39	1282.30	1269.10	1278.73	91880	0	0
2016.05.18	00:00:00	1279.10	1281.55	1255.08	1258.35	115739	0	0
2016.05.19	00:00:00	1257.98	1261.34	1243.77	1254.41	99259	0	0
2016.05.20	00:00:00	1254.62	1260.22	1248.85	1251.86	75877	0	0
2016.05.23	00:00:00	1250.52	1256.14	1243.17	1248.82	71520	0	0
2016.05.24	00:00:00	1248.88	1252.29	1226.28	1227.00	85851	0	0
2016.05.25	00:00:00	1226.99	1230.18	1217.83	1224.12	84211	0	0
2016.05.26	00:00:00	1223.49	1234.34	1218.32	1219.56	92252	0	0
2016.05.27	00:00:00	1219.57	1223.61	1206.74	1212.60	76729	0	0
2016.05.30	00:00:00	1212.90	1213.48	1199.43	1204.98	56043	0	0
2016.05.31	00:00:00	1206.00	1218.26	1205.57	1214.88	73095	0	0
2016.06.01	00:00:00	1215.14	1220.44	1206.07	1212.83	71784	0	0
2016.06.02	00:00:00	1213.56	1217.66	1209.91	1210.76	69311	0	0
2016.06.03	00:00:00	1210.67	1244.77	1207.00	1244.23	95717	0	0
2016.06.06	00:00:00	1242.80	1248.71	1239.89	1245.06	78566	0	0
2016.06.07	00:00:00	1245.02	1246.62	1234.77	1243.52	60895	0	0
2016.06.08	00:00:00	1244.09	1264.43	1243.10	1262.26	74136	0	0
2016.06.09	00:00:00	1261.96	1271.79	1256.80	1269.47	67606	0	0
2016.06.10	00:00:00	1268.89	1278.19	1264.60	1273.56	69177	0	0
2016.06.13	00:00:00	1275.62	1287.19	1272.47	1283.63	80307	0	0
2016.06.14	00:00:00	1283.04	1289.90	1276.13	1285.61	72387	0	0
2016.06.15	00:00:00	1285.06	1296.85	1278.48	1291.54	79312	0	0
2016.06.16	00:00:00	1291.96	1315.63	1277.07	1277.80	133340	0	0
2016.06.17	00:00:00	1279.02	1299.53	1276.40	1297.78	159088	0	0
2016.06.20	00:00:00	1288.96	1292.22	1278.03	1289.74	116745	0	0
2016.06.21	00:00:00	1289.79	1294.25	1264.55	1267.85	191073	0	0
2016.06.22	00:00:00	1268.25	1270.75	1261.17	1266.05	153245	0	0
2016.06.23	00:00:00	1265.13	1272.15	1254.47	1256.34	106505	0	0
2016.06.24	00:00:00	1251.17	1358.28	1250.27	1315.21	293178	0	0
2016.06.27	00:00:00	1319.67	1335.37	1317.63	1324.18	244058	0	0
2016.06.28	00:00:00	1324.12	1326.29	1305.54	1311.38	209572	0	0
2016.06.29	00:00:00	1310.64	1327.83	1310.20	1318.90	181948	0	0
2016.06.30	00:00:00	1317.40	1324.21	1312.87	1321.47	179698	0	0
2016.07.01	00:00:00	1322.09	1344.57	1320.58	1340.66	177316	0	0
2016.07.04	00:00:00	1342.42	1357.54	1336.00	1350.91	116721	0	0
2016.07.05	00:00:00	1348.46	1357.61	1338.15	1355.89	207254	0	0
2016.07.06	00:00:00	1355.32	1375.17	1354.79	1363.49	152979	0	0
2016.07.07	00:00:00	1363.56	1370.77	1350.78	1360.06	187335	0	0
2016.07.08	00:00:00	1359.34	1370.32	1335.23	1365.74	189459	0	0
2016.07.11	00:00:00	1367.08	1375.13	1350.81	1355.11	227292	0	0
2016.07.12	00:00:00	1355.07	1357.80	1330.45	1333.06	192593	0	0
2016.07.13	00:00:00	1332.78	1345.30	1327.60	1342.09	181330	0	0
2016.07.14	00:00:00	1343.54	1347.17	1320.22	1334.43	238381	0	0
2016.07.15	00:00:00	1335.56	1338.74	1322.47	1336.38	200043	0	0
2016.07.18	00:00:00	1332.34	1335.54	1323.52	1328.50	136990	0	0
2016.07.19	00:00:00	1328.24	1335.09	1325.59	1331.47	143878	0	0
2016.07.20	00:00:00	1331.59	1338.39	1312.59	1315.71	86663	0	0
2016.07.21	00:00:00	1316.11	1333.91	1310.87	1330.71	88261	0	0
2016.07.22	00:00:00	1330.87	1333.80	1319.67	1321.35	73467	0	0
2016.07.25	00:00:00	1322.85	1323.71	1312.12	1315.05	66994	0	0
2016.07.26	00:00:00	1315.16	1324.49	1313.77	1319.87	62889	0	0
2016.07.27	00:00:00	1319.62	1342.01	1315.86	1339.40	89410	0	0
2016.07.28	00:00:00	1339.25	1345.61	1332.51	1335.35	72906	0	0
2016.07.29	00:00:00	1335.55	1354.98	1328.34	1350.25	101491	0	0
2016.08.01	00:00:00	1349.80	1354.84	1346.25	1352.78	58040	0	0
2016.08.02	00:00:00	1353.18	1367.27	1347.10	1363.33	75286	0	0
2016.08.03	00:00:00	1363.13	1366.47	1354.17	1357.85	61014	0	0
2016.08.04	00:00:00	1358.03	1365.12	1349.19	1360.85	80747	0	0
2016.08.05	00:00:00	1360.62	1364.74	1334.65	1335.05	82485	0	0
2016.08.08	00:00:00	1335.12	1338.29	1329.94	1334.84	59019	0	0
2016.08.09	00:00:00	1334.69	1342.63	1330.63	1340.21	46733	0	0
2016.08.10	00:00:00	1339.61	1357.30	1339.51	1346.19	69373	0	0
2016.08.11	00:00:00	1346.69	1353.42	1335.71	1338.39	73134	0	0
2016.08.12	00:00:00	1338.59	1356.31	1333.31	1334.88	104145	0	0
2016.08.15	00:00:00	1338.17	1343.83	1335.73	1338.40	60736	0	0
2016.08.16	00:00:00	1339.41	1358.05	1339.38	1345.73	96734	0	0
2016.08.17	00:00:00	1345.22	1351.66	1335.83	1348.31	83899	0	0
2016.08.18	00:00:00	1348.68	1356.09	1346.08	1351.89	95873	0	0
2016.08.19	00:00:00	1352.54	1352.88	1337.75	1340.46	88017	0	0
2016.08.22	00:00:00	1340.63	1341.23	1331.73	1338.29	95053	0	0
2016.08.23	00:00:00	1338.72	1344.76	1335.16	1336.91	77788	0	0
2016.08.24	00:00:00	1337.34	1340.19	1323.73	1323.86	86112	0	0
2016.08.25	00:00:00	1323.97	1327.07	1318.05	1321.73	65028	0	0
2016.08.26	00:00:00	1321.56	1342.25	1318.37	1320.82	111882	0	0
2016.08.29	00:00:00	1320.71	1325.12	1314.88	1323.05	85917	0	0
2016.08.30	00:00:00	1323.24	1325.42	1309.21	1310.81	81056	0	0
2016.08.31	00:00:00	1311.69	1316.16	1304.25	1308.68	75845	0	0
2016.09.01	00:00:00	1308.41	1315.13	1302.50	1313.49	75721	0	0
2016.09.02	00:00:00	1314.19	1330.00	1305.70	1324.91	96282	0	0
2016.09.05	00:00:00	1324.32	1328.59	1321.75	1327.23	40000	0	0
2016.09.06	00:00:00	1326.28	1352.54	1324.86	1349.59	86378	0	0
2016.09.07	00:00:00	1349.08	1352.62	1342.69	1344.94	65135	0	0
2016.09.08	00:00:00	1344.69	1349.34	1335.46	1338.08	85865	0	0
2016.09.09	00:00:00	1337.73	1339.54	1327.63	1327.65	72505	0	0
2016.09.12	00:00:00	1328.00	1330.23	1320.39	1327.38	84243	0	0
2016.09.13	00:00:00	1327.38	1331.98	1315.71	1318.34	96237	0	0
2016.09.14	00:00:00	1319.03	1325.96	1313.43	1322.69	77841	0	0
2016.09.15	00:00:00	1322.08	1327.80	1309.29	1314.43	86348	0	0
2016.09.16	00:00:00	1314.93	1318.03	1306.19	1310.02	79364	0	0
2016.09.19	00:00:00	1309.81	1318.45	1309.46	1312.78	48915	0	0
2016.09.20	00:00:00	1312.30	1317.91	1312.05	1314.46	45349	0	0
2016.09.21	00:00:00	1314.48	1336.97	1307.82	1334.74	110142	0	0
2016.09.22	00:00:00	1334.75	1343.69	1331.17	1336.84	75539	0	0
2016.09.23	00:00:00	1336.64	1340.56	1333.78	1337.54	59588	0	0
2016.09.26	00:00:00	1336.76	1342.09	1332.73	1337.63	72622	0	0
2016.09.27	00:00:00	1337.80	1339.52	1324.52	1326.99	90114	0	0
2016.09.28	00:00:00	1326.73	1327.55	1317.99	1321.06	58813	0	0
2016.09.29	00:00:00	1321.18	1325.81	1316.04	1319.88	87093	0	0
2016.09.30	00:00:00	1319.78	1328.11	1313.23	1315.73	97438	0	0
2016.10.03	00:00:00	1318.31	1319.60	1309.34	1311.24	68041	0	0
2016.10.04	00:00:00	1311.98	1313.01	1267.00	1267.91	113082	0	0
2016.10.05	00:00:00	1268.36	1277.18	1262.12	1266.24	78345	0	0
2016.10.06	00:00:00	1267.16	1269.42	1249.88	1253.84	60494	0	0
2016.10.07	00:00:00	1254.99	1265.35	1241.31	1256.88	90462	0	0
2016.10.10	00:00:00	1256.99	1264.91	1256.45	1259.04	60441	0	0
2016.10.11	00:00:00	1259.25	1262.17	1252.14	1252.14	80648	0	0
2016.10.12	00:00:00	1250.04	1258.92	1249.76	1255.20	65081	0	0
2016.10.13	00:00:00	1255.70	1262.32	1253.12	1257.68	74228	0	0
2016.10.14	00:00:00	1257.89	1259.57	1246.12	1250.60	91266	0	0
2016.10.17	00:00:00	1251.14	1257.23	1250.27	1255.42	43309	0	0
2016.10.18	00:00:00	1254.69	1264.67	1254.69	1262.00	58541	0	0
2016.10.19	00:00:00	1262.40	1273.31	1260.32	1268.73	39951	0	0
2016.10.20	00:00:00	1269.29	1274.42	1264.84	1265.19	38962	0	0
2016.10.21	00:00:00	1265.77	1267.98	1261.15	1265.65	31655	0	0
2016.10.24	00:00:00	1265.19	1271.91	1260.14	1263.82	35425	0	0
2016.10.25	00:00:00	1264.87	1276.71	1262.13	1272.81	40170	0	0
2016.10.26	00:00:00	1273.06	1276.44	1264.74	1266.29	39423	0	0
2016.10.27	00:00:00	1266.76	1272.77	1265.10	1267.51	58237	0	0
2016.10.28	00:00:00	1268.09	1284.09	1261.76	1274.47	62128	0	0
2016.10.31	00:00:00	1277.44	1279.52	1271.20	1276.58	53736	0	0
2016.11.01	00:00:00	1277.14	1291.88	1275.56	1287.48	71556	0	0
2016.11.02	00:00:00	1287.77	1308.01	1287.33	1296.18	65951	0	0
2016.11.03	00:00:00	1296.43	1306.77	1285.65	1301.78	73321	0	0
2016.11.04	00:00:00	1301.83	1307.09	1294.75	1304.02	34954	0	0
2016.11.07	00:00:00	1292.78	1295.87	1278.17	1280.59	67999	0	0
2016.11.08	00:00:00	1281.72	1290.69	1272.86	1275.45	67394	0	0
2016.11.09	00:00:00	1275.34	1337.35	1268.01	1277.54	310693	0	0
2016.11.10	00:00:00	1277.80	1292.12	1252.30	1258.32	70114	0	0
2016.11.11	00:00:00	1259.03	1265.41	1219.05	1226.97	154044	0	0
2016.11.14	00:00:00	1227.03	1231.25	1211.62	1220.48	144860	0	0
2016.11.15	00:00:00	1221.23	1231.54	1218.88	1228.13	101904	0	0
2016.11.16	00:00:00	1227.49	1233.07	1221.46	1224.34	87464	0	0
2016.11.17	00:00:00	1224.61	1231.40	1211.00	1215.35	102360	0	0
2016.11.18	00:00:00	1215.81	1217.77	1202.89	1207.93	98350	0	0
2016.11.21	00:00:00	1207.54	1217.66	1205.61	1213.10	69327	0	0
2016.11.22	00:00:00	1213.42	1221.04	1206.14	1211.21	82359	0	0
2016.11.23	00:00:00	1212.29	1214.98	1181.80	1187.95	102939	0	0
2016.11.24	00:00:00	1187.02	1190.87	1180.30	1183.99	61226	0	0
2016.11.25	00:00:00	1182.82	1193.25	1170.88	1183.76	101354	0	0
2016.11.28	00:00:00	1184.65	1197.63	1182.69	1193.36	118697	0	0
2016.11.29	00:00:00	1193.95	1195.08	1181.08	1187.56	95363	0	0
2016.11.30	00:00:00	1188.40	1194.93	1170.71	1172.53	109353	0	0
2016.12.01	00:00:00	1173.25	1176.73	1160.73	1170.99	110560	0	0
2016.12.02	00:00:00	1172.10	1178.15	1166.82	1176.78	82878	0	0
2016.12.05	00:00:00	1180.15	1188.12	1157.13	1169.69	137685	0	0
2016.12.06	00:00:00	1170.49	1175.33	1166.79	1169.34	90310	0	0
2016.12.07	00:00:00	1169.29	1180.28	1165.62	1173.73	81114	0	0
2016.12.08	00:00:00	1174.47	1178.64	1169.24	1170.09	107330	0	0
2016.12.09	00:00:00	1170.57	1172.01	1156.28	1159.95	91531	0	0
2016.12.12	00:00:00	1159.38	1165.84	1151.21	1161.54	103004	0	0
2016.12.13	00:00:00	1162.60	1164.98	1154.64	1157.71	80771	0	0
2016.12.14	00:00:00	1157.65	1165.29	1139.24	1142.39	120085	0	0
2016.12.15	00:00:00	1141.34	1144.45	1122.73	1128.02	135067	0	0
2016.12.16	00:00:00	1128.17	1141.32	1126.67	1134.69	90634	0	0
2016.12.19	00:00:00	1133.87	1142.37	1133.69	1137.47	95984	0	0
2016.12.20	00:00:00	1137.04	1139.79	1125.77	1131.36	112751	0	0
2016.12.21	00:00:00	1132.22	1137.17	1129.41	1130.98	67910	0	0
2016.12.22	00:00:00	1131.41	1134.14	1127.58	1127.79	62768	0	0
2016.12.23	00:00:00	1128.22	1135.95	1128.17	1132.21	25033	0	0
2016.12.27	00:00:00	1133.80	1150.88	1131.70	1138.14	49846	0	0
2016.12.28	00:00:00	1137.99	1144.50	1136.54	1140.75	65503	0	0
2016.12.29	00:00:00	1142.25	1159.58	1141.73	1157.49	75388	0	0
2016.12.30	00:00:00	1158.20	1163.23	1150.55	1151.75	71819	0	0
2017.01.03	00:00:00	1150.27	1164.68	1146.11	1158.19	168579	0	0
2017.01.04	00:00:00	1158.33	1167.95	1156.18	1162.94	140981	0	0
2017.01.05	00:00:00	1163.52	1185.10	1162.95	1179.96	142835	0	0
2017.01.06	00:00:00	1180.15	1182.82	1170.94	1171.89	133299	0	0
2017.01.09	00:00:00	1171.95	1186.13	1171.35	1180.69	112067	0	0
2017.01.10	00:00:00	1181.02	1190.64	1180.22	1187.20	112603	0	0
2017.01.11	00:00:00	1187.86	1198.27	1177.20	1190.65	153479	0	0
2017.01.12	00:00:00	1190.82	1207.01	1190.52	1194.58	135690	0	0
2017.01.13	00:00:00	1194.58	1200.78	1187.87	1196.64	103758	0	0
2017.01.16	00:00:00	1199.54	1208.66	1198.23	1202.92	55881	0	0
2017.01.17	00:00:00	1202.97	1218.82	1202.69	1216.23	122170	0	0
2017.01.18	00:00:00	1217.59	1217.72	1202.42	1203.52	88806	0	0
2017.01.19	00:00:00	1203.33	1206.69	1195.89	1204.06	128404	0	0
2017.01.20	00:00:00	1204.86	1214.98	1198.63	1209.62	130996	0	0
2017.01.23	00:00:00	1209.45	1219.51	1209.32	1217.85	109541	0	0
2017.01.24	00:00:00	1218.20	1220.22	1206.63	1208.40	78123	0	0
2017.01.25	00:00:00	1209.02	1209.82	1193.32	1200.08	91241	0	0
2017.01.26	00:00:00	1200.95	1202.59	1184.47	1187.77	103494	0	0
2017.01.27	00:00:00	1188.87	1191.66	1180.59	1189.84	101709	0	0
2017.01.30	00:00:00	1192.56	1199.48	1188.29	1194.89	89781	0	0
2017.01.31	00:00:00	1195.71	1215.37	1193.72	1210.06	124409	0	0
2017.02.01	00:00:00	1210.84	1213.23	1198.20	1209.06	112112	0	0
2017.02.02	00:00:00	1209.14	1225.32	1208.41	1215.10	114506	0	0
2017.02.03	00:00:00	1215.65	1221.41	1206.98	1219.96	93236	0	0
2017.02.06	00:00:00	1219.55	1235.78	1219.21	1234.30	96030	0	0
2017.02.07	00:00:00	1234.81	1235.83	1227.73	1233.22	93109	0	0
2017.02.08	00:00:00	1233.62	1244.74	1230.07	1241.24	77101	0	0
2017.02.09	00:00:00	1240.83	1244.52	1225.95	1227.55	74252	0	0
2017.02.10	00:00:00	1228.07	1237.22	1221.65	1232.92	88187	0	0
2017.02.13	00:00:00	1232.56	1232.93	1219.38	1224.12	49886	0	0
2017.02.14	00:00:00	1225.28	1234.52	1221.90	1226.88	59053	0	0
2017.02.15	00:00:00	1227.42	1233.35	1216.70	1232.39	51871	0	0
2017.02.16	00:00:00	1233.11	1242.42	1232.10	1238.01	67554	0	0
2017.02.17	00:00:00	1238.91	1243.81	1234.45	1234.85	42948	0	0
2017.02.20	00:00:00	1235.04	1238.98	1232.76	1237.31	25769	0	0
2017.02.21	00:00:00	1237.55	1238.85	1226.13	1234.73	42561	0	0
2017.02.22	00:00:00	1235.89	1240.72	1231.17	1236.11	56016	0	0
2017.02.23	00:00:00	1237.39	1251.15	1235.76	1248.54	61581	0	0
2017.02.24	00:00:00	1249.17	1260.12	1247.76	1256.84	53866	0	0
2017.02.27	00:00:00	1257.69	1263.93	1251.00	1252.05	65487	0	0
2017.02.28	00:00:00	1252.05	1258.45	1247.19	1247.19	50397	0	0
2017.03.01	00:00:00	1247.80	1250.63	1236.92	1248.63	77667	0	0
2017.03.02	00:00:00	1249.36	1249.93	1230.95	1232.97	54427	0	0
2017.03.03	00:00:00	1233.99	1236.26	1222.88	1234.56	64519	0	0
2017.03.06	00:00:00	1232.81	1236.81	1224.71	1224.71	41837	0	0
2017.03.07	00:00:00	1225.17	1227.16	1214.19	1215.04	34901	0	0
2017.03.08	00:00:00	1215.38	1218.57	1206.67	1208.15	43821	0	0
2017.03.09	00:00:00	1207.82	1208.98	1199.21	1199.92	45181	0	0
2017.03.10	00:00:00	1200.42	1206.33	1194.95	1204.47	70261	0	0
2017.03.13	00:00:00	1204.99	1211.22	1202.43	1203.48	34880	0	0
2017.03.14	00:00:00	1203.48	1207.64	1197.21	1197.93	38137	0	0
2017.03.15	00:00:00	1198.47	1222.00	1197.55	1218.74	54343	0	0
2017.03.16	00:00:00	1218.69	1233.82	1218.10	1225.45	58212	0	0
2017.03.17	00:00:00	1226.07	1231.66	1224.54	1229.28	34502	0	0
2017.03.20	00:00:00	1229.42	1235.54	1229.31	1233.35	32842	0	0
2017.03.21	00:00:00	1233.96	1247.56	1226.90	1244.19	58372	0	0
2017.03.22	00:00:00	1244.00	1251.32	1243.91	1248.17	61120	0	0
2017.03.23	00:00:00	1248.46	1253.32	1242.76	1244.47	64353	0	0
2017.03.24	00:00:00	1244.47	1251.84	1240.99	1245.09	52261	0	0
2017.03.27	00:00:00	1246.38	1261.07	1246.38	1254.18	48069	0	0
2017.03.28	00:00:00	1253.46	1258.43	1247.69	1250.61	52949	0	0
2017.03.29	00:00:00	1250.61	1254.66	1247.33	1252.44	58277	0	0
2017.03.30	00:00:00	1253.35	1253.79	1241.60	1241.60	43856	0	0
2017.03.31	00:00:00	1242.18	1250.55	1239.65	1248.99	47342	0	0
2017.04.03	00:00:00	1249.84	1253.76	1244.49	1253.05	34532	0	0
2017.04.04	00:00:00	1253.39	1261.40	1253.39	1255.37	36766	0	0
2017.04.05	00:00:00	1256.00	1257.36	1243.75	1254.55	53217	0	0
2017.04.06	00:00:00	1255.73	1258.87	1249.82	1251.48	49700	0	0
2017.04.07	00:00:00	1251.62	1270.75	1250.61	1254.04	105304	0	0
2017.04.10	00:00:00	1253.86	1257.12	1247.11	1253.43	40938	0	0
2017.04.11	00:00:00	1254.57	1275.16	1253.07	1273.48	61342	0	0
2017.04.12	00:00:00	1274.70	1286.77	1271.88	1286.17	58523	0	0
2017.04.13	00:00:00	1285.90	1288.62	1281.83	1286.88	50900	0	0
2017.04.17	00:00:00	1290.34	1295.49	1281.38	1283.55	40648	0	0
2017.04.18	00:00:00	1284.30	1292.38	1278.98	1288.32	53701	0	0
2017.04.19	00:00:00	1289.42	1290.74	1274.08	1279.10	51953	0	0
2017.04.20	00:00:00	1279.43	1283.47	1276.69	1280.94	53630	0	0
2017.04.21	00:00:00	1281.75	1288.32	1278.49	1283.39	47894	0	0
2017.04.24	00:00:00	1275.71	1277.45	1265.41	1274.72	65871	0	0
2017.04.25	00:00:00	1276.22	1278.19	1261.58	1262.68	46505	0	0
2017.04.26	00:00:00	1264.13	1270.57	1259.86	1268.34	51672	0	0
2017.04.27	00:00:00	1268.53	1269.54	1261.21	1263.22	41519	0	0
2017.04.28	00:00:00	1264.04	1268.50	1262.99	1266.84	31837	0	0
2017.05.01	00:00:00	1267.63	1271.12	1254.22	1255.42	32350	0	0
2017.05.02	00:00:00	1256.22	1257.81	1251.99	1256.13	33026	0	0
2017.05.03	00:00:00	1256.37	1256.97	1235.80	1237.46	46313	0	0
2017.05.04	00:00:00	1237.97	1241.32	1225.73	1227.39	52143	0	0
2017.05.05	00:00:00	1227.79	1235.63	1226.14	1227.58	51547	0	0
2017.05.08	00:00:00	1221.80	1236.59	1220.47	1225.95	38067	0	0
2017.05.09	00:00:00	1225.68	1228.68	1214.24	1220.73	39631	0	0
2017.05.10	00:00:00	1221.78	1225.68	1217.55	1218.85	35288	0	0
2017.05.11	00:00:00	1218.84	1227.76	1216.95	1224.63	36328	0	0
2017.05.12	00:00:00	1224.67	1231.77	1224.44	1227.68	33739	0	0
2017.05.15	00:00:00	1228.20	1237.34	1226.99	1230.31	33353	0	0
2017.05.16	00:00:00	1231.27	1239.19	1230.35	1236.74	34957	0	0
2017.05.17	00:00:00	1236.80	1261.26	1236.48	1260.93	67101	0	0
2017.05.18	00:00:00	1260.82	1265.11	1246.00	1246.77	85022	0	0
2017.05.19	00:00:00	1246.06	1256.45	1246.04	1255.40	45672	0	0
2017.05.22	00:00:00	1257.27	1262.59	1251.80	1260.16	33063	0	0
2017.05.23	00:00:00	1260.54	1263.80	1250.73	1250.79	63887	0	0
2017.05.24	00:00:00	1250.50	1259.00	1247.96	1258.26	47403	0	0
2017.05.25	00:00:00	1257.14	1259.68	1253.86	1255.08	54811	0	0
2017.05.26	00:00:00	1255.19	1269.52	1253.12	1266.67	56386	0	0
2017.05.29	00:00:00	1267.44	1269.09	1265.02	1266.90	15285	0	0
2017.05.30	00:00:00	1266.12	1270.52	1259.45	1262.82	35254	0	0
2017.05.31	00:00:00	1261.96	1274.12	1259.61	1268.62	34187	0	0
2017.06.01	00:00:00	1268.11	1270.36	1261.53	1265.84	35672	0	0
2017.06.02	00:00:00	1264.68	1279.51	1259.02	1278.92	43448	0	0
2017.06.05	00:00:00	1279.70	1283.47	1277.85	1279.29	91136	0	0
2017.06.06	00:00:00	1279.08	1296.13	1279.06	1293.90	182838	0	0
2017.06.07	00:00:00	1293.41	1294.91	1282.67	1286.78	175361	0	0
2017.06.08	00:00:00	1286.43	1288.98	1271.33	1277.82	208530	0	0
2017.06.09	00:00:00	1280.45	1281.60	1264.67	1266.34	225404	0	0
2017.06.12	00:00:00	1266.68	1270.42	1263.66	1265.77	192451	0	0
2017.06.13	00:00:00	1264.61	1268.96	1259.31	1266.20	146434	0	0
2017.06.14	00:00:00	1265.46	1280.53	1257.23	1260.63	238748	0	0
2017.06.15	00:00:00	1259.77	1266.75	1251.49	1253.77	214010	0	0
2017.06.16	00:00:00	1253.17	1257.21	1251.88	1253.49	147327	0	0
2017.06.19	00:00:00	1254.26	1255.72	1243.09	1243.61	151209	0	0
2017.06.20	00:00:00	1243.15	1248.16	1241.37	1242.80	158504	0	0
2017.06.21	00:00:00	1242.06	1247.86	1240.85	1245.55	165583	0	0
2017.06.22	00:00:00	1245.10	1254.93	1245.10	1250.16	165522	0	0
2017.06.23	00:00:00	1249.71	1258.91	1249.66	1256.44	128888	0	0
2017.06.26	00:00:00	1257.34	1258.16	1236.22	1244.41	163015	0	0
2017.06.27	00:00:00	1243.40	1253.13	1241.43	1246.92	194745	0	0
2017.06.28	00:00:00	1246.05	1255.01	1245.95	1249.00	166347	0	0
2017.06.29	00:00:00	1249.02	1253.22	1239.82	1245.19	118631	0	0
2017.06.30	00:00:00	1244.82	1248.27	1239.26	1241.34	100863	0	0
2017.07.03	00:00:00	1241.69	1242.72	1218.55	1220.05	87304	0	0
2017.07.04	00:00:00	1220.43	1226.52	1220.39	1223.38	27287	0	0
2017.07.05	00:00:00	1223.93	1228.88	1217.24	1226.75	57293	0	0
2017.07.06	00:00:00	1226.86	1229.21	1222.57	1225.09	54701	0	0
2017.07.07	00:00:00	1224.88	1228.51	1207.33	1212.76	64141	0	0
2017.07.10	00:00:00	1211.99	1215.61	1204.85	1214.23	44654	0	0
2017.07.11	00:00:00	1214.31	1217.46	1208.21	1217.33	44031	0	0
2017.07.12	00:00:00	1216.85	1225.80	1213.49	1220.30	61442	0	0
2017.07.13	00:00:00	1219.09	1224.47	1216.55	1217.24	48392	0	0
2017.07.14	00:00:00	1216.95	1232.96	1214.76	1228.73	54802	0	0
2017.07.17	00:00:00	1229.14	1236.03	1228.27	1233.96	40215	0	0
2017.07.18	00:00:00	1233.83	1244.59	1232.84	1242.34	73174	0	0
2017.07.19	00:00:00	1242.08	1244.09	1235.88	1241.14	55928	0	0
2017.07.20	00:00:00	1240.98	1247.57	1235.30	1244.37	82534	0	0
2017.07.21	00:00:00	1244.22	1255.73	1243.40	1254.87	72117	0	0
2017.07.24	00:00:00	1255.04	1258.90	1251.96	1255.18	71364	0	0
2017.07.25	00:00:00	1255.05	1257.79	1249.15	1249.86	68273	0	0
2017.07.26	00:00:00	1250.23	1263.50	1243.78	1260.82	105447	0	0
2017.07.27	00:00:00	1260.44	1265.38	1254.55	1258.98	130725	0	0
2017.07.28	00:00:00	1258.95	1270.89	1257.40	1269.25	102179	0	0
2017.07.31	00:00:00	1270.12	1271.11	1265.81	1269.31	49254	0	0
2017.08.01	00:00:00	1269.41	1274.15	1262.53	1268.69	68173	0	0
2017.08.02	00:00:00	1268.79	1272.87	1262.90	1266.42	56403	0	0
2017.08.03	00:00:00	1266.35	1270.85	1256.66	1268.47	49851	0	0
2017.08.04	00:00:00	1268.81	1270.39	1254.23	1258.78	50045	0	0
2017.08.07	00:00:00	1258.61	1259.93	1255.80	1257.73	29927	0	0
2017.08.08	00:00:00	1257.09	1265.23	1251.55	1260.83	43443	0	0
2017.08.09	00:00:00	1261.53	1278.73	1260.83	1277.20	61607	0	0
2017.08.10	00:00:00	1277.41	1287.84	1274.69	1286.34	64645	0	0
2017.08.11	00:00:00	1286.81	1291.92	1281.34	1288.97	63879	0	0
2017.08.14	00:00:00	1289.69	1289.91	1278.64	1281.75	45258	0	0
2017.08.15	00:00:00	1281.59	1281.95	1267.31	1271.32	48271	0	0
2017.08.16	00:00:00	1271.62	1283.82	1267.83	1282.92	55961	0	0
2017.08.17	00:00:00	1283.72	1290.15	1280.93	1287.82	69379	0	0
2017.08.18	00:00:00	1288.78	1300.83	1283.53	1284.41	100187	0	0
2017.08.21	00:00:00	1283.90	1293.82	1280.58	1291.78	55413	0	0
2017.08.22	00:00:00	1290.95	1292.61	1282.04	1284.81	42004	0	0
2017.08.23	00:00:00	1284.90	1291.54	1282.76	1290.61	40877	0	0
2017.08.24	00:00:00	1290.51	1291.15	1284.47	1286.25	50029	0	0
2017.08.25	00:00:00	1286.18	1294.52	1276.11	1291.02	73455	0	0
2017.08.28	00:00:00	1292.88	1312.21	1291.82	1309.82	54435	0	0
2017.08.29	00:00:00	1317.48	1326.05	1305.03	1309.39	115644	0	0
2017.08.30	00:00:00	1309.69	1313.82	1304.90	1308.68	71240	0	0
2017.08.31	00:00:00	1308.82	1323.60	1298.29	1321.21	77694	0	0
2017.09.01	00:00:00	1321.60	1328.87	1316.43	1324.94	77951	0	0
2017.09.04	00:00:00	1334.49	1339.70	1331.73	1334.46	50086	0	0
2017.09.05	00:00:00	1333.88	1344.36	1326.06	1339.58	95436	0	0
2017.09.06	00:00:00	1339.56	1342.45	1331.65	1334.08	86995	0	0
2017.09.07	00:00:00	1334.26	1349.90	1332.57	1348.90	100958	0	0
2017.09.08	00:00:00	1348.80	1357.53	1342.73	1346.44	119856	0	0
2017.09.11	00:00:00	1334.50	1340.04	1326.41	1327.51	88897	0	0
2017.09.12	00:00:00	1327.84	1332.18	1322.64	1331.92	140107	0	0
2017.09.13	00:00:00	1333.72	1334.65	1320.87	1323.15	210500	0	0
