<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.13	05:45:00	2941.81	2945.94	2941.36	2944.23	1686	0	8
2025.03.13	06:00:00	2944.23	2945.34	2942.99	2944.41	1194	0	8
2025.03.13	06:15:00	2944.33	2945.84	2943.84	2944.35	1200	0	8
2025.03.13	06:30:00	2944.35	2945.45	2943.52	2944.86	873	0	8
2025.03.13	06:45:00	2944.91	2947.07	2944.31	2945.67	660	0	8
2025.03.13	07:00:00	2945.60	2946.44	2944.04	2945.57	978	0	8
2025.03.13	07:15:00	2945.57	2945.70	2944.30	2944.49	496	0	8
2025.03.13	07:30:00	2944.47	2944.93	2943.52	2944.48	682	0	8
2025.03.13	07:45:00	2944.47	2945.17	2944.37	2944.73	521	0	8
2025.03.13	08:00:00	2944.73	2945.07	2943.43	2943.43	700	0	8
2025.03.13	08:15:00	2943.43	2943.69	2939.52	2940.52	1159	0	8
2025.03.13	08:30:00	2940.62	2941.85	2938.36	2939.72	1668	0	8
2025.03.13	08:45:00	2939.72	2940.57	2938.11	2940.08	1402	0	8
2025.03.13	09:00:00	2940.12	2940.32	2935.48	2938.46	1687	0	4
2025.03.13	09:15:00	2938.45	2939.45	2937.34	2938.33	1257	0	4
2025.03.13	09:30:00	2938.33	2938.98	2937.07	2938.63	1318	0	4
2025.03.13	09:45:00	2938.63	2939.22	2936.45	2937.01	1167	0	4
2025.03.13	10:00:00	2936.83	2938.18	2934.83	2936.26	1398	0	4
2025.03.13	10:15:00	2936.26	2937.01	2934.53	2935.33	1270	0	4
2025.03.13	10:30:00	2935.33	2935.33	2933.63	2933.90	1246	0	4
2025.03.13	10:45:00	2933.90	2936.07	2932.85	2935.23	1831	0	4
2025.03.13	11:00:00	2935.28	2941.79	2934.91	2941.47	2208	0	4
2025.03.13	11:15:00	2941.45	2943.25	2940.68	2941.84	2037	0	4
2025.03.13	11:30:00	2941.82	2945.02	2941.65	2943.33	1408	0	4
2025.03.13	11:45:00	2943.33	2944.02	2941.32	2941.54	1601	0	4
2025.03.13	12:00:00	2941.46	2943.87	2940.96	2942.27	1985	0	4
2025.03.13	12:15:00	2942.25	2947.55	2941.97	2946.04	1858	0	4
2025.03.13	12:30:00	2946.03	2948.21	2945.89	2948.04	1132	0	4
2025.03.13	12:45:00	2948.04	2948.82	2946.91	2947.73	1590	0	4
2025.03.13	13:00:00	2947.69	2948.67	2944.76	2944.92	1515	0	4
2025.03.13	13:15:00	2944.92	2944.93	2942.58	2943.89	1518	0	4
2025.03.13	13:30:00	2943.89	2945.11	2942.07	2942.78	1353	0	4
2025.03.13	13:45:00	2942.66	2944.78	2942.66	2944.12	1208	0	4
2025.03.13	14:00:00	2944.12	2947.18	2944.12	2945.71	1606	0	5
2025.03.13	14:15:00	2945.71	2946.73	2944.23	2945.62	1682	0	4
2025.03.13	14:30:00	2945.65	2948.58	2945.30	2947.70	1465	0	4
2025.03.13	14:45:00	2947.71	2947.87	2945.72	2946.27	1671	0	4
2025.03.13	15:00:00	2946.29	2949.25	2945.77	2946.00	2036	0	4
2025.03.13	15:15:00	2945.98	2948.60	2942.31	2943.66	2464	0	4
2025.03.13	15:30:00	2943.66	2948.04	2941.61	2946.01	3906	0	6
2025.03.13	15:45:00	2946.03	2947.63	2941.12	2942.56	3234	0	6
2025.03.13	16:00:00	2942.52	2945.52	2939.19	2942.47	3266	0	4
2025.03.13	16:15:00	2942.48	2945.28	2941.98	2945.14	2335	0	4
2025.03.13	16:30:00	2945.18	2952.21	2944.89	2952.03	3772	0	4
2025.03.13	16:45:00	2952.03	2952.45	2947.73	2950.54	3363	0	4
2025.03.13	17:00:00	2950.55	2953.63	2949.97	2952.99	3392	0	4
2025.03.13	17:15:00	2952.99	2954.12	2951.86	2953.51	2621	0	4
2025.03.13	17:30:00	2953.38	2966.00	2952.38	2964.81	3983	0	5
2025.03.13	17:45:00	2964.75	2971.21	2963.08	2969.95	4499	0	5
2025.03.13	18:00:00	2970.01	2973.76	2966.45	2972.51	4185	0	4
2025.03.13	18:15:00	2972.56	2974.76	2970.98	2971.70	3492	0	4
2025.03.13	18:30:00	2971.77	2977.72	2971.16	2974.11	3737	0	4
2025.03.13	18:45:00	2974.02	2978.36	2968.76	2977.88	4019	0	4
2025.03.13	19:00:00	2977.88	2980.10	2976.70	2978.75	3171	0	4
2025.03.13	19:15:00	2978.75	2979.98	2977.02	2979.31	2752	0	4
2025.03.13	19:30:00	2979.31	2985.28	2978.38	2984.69	2994	0	4
2025.03.13	19:45:00	2984.74	2985.27	2977.57	2980.12	3219	0	4
2025.03.13	20:00:00	2980.11	2980.79	2976.75	2976.94	2748	0	4
2025.03.13	20:15:00	2976.94	2980.47	2976.33	2979.95	2748	0	4
2025.03.13	20:30:00	2979.97	2982.25	2979.75	2981.32	2056	0	4
2025.03.13	20:45:00	2981.32	2982.25	2979.40	2979.44	1755	0	4
2025.03.13	21:00:00	2979.44	2984.30	2979.08	2983.51	2200	0	4
2025.03.13	21:15:00	2983.51	2983.67	2979.44	2981.61	1979	0	4
2025.03.13	21:30:00	2981.68	2983.34	2980.61	2981.37	1424	0	4
2025.03.13	21:45:00	2981.36	2983.50	2980.80	2983.25	1640	0	4
2025.03.13	22:00:00	2983.24	2984.39	2982.28	2983.27	1580	0	4
2025.03.13	22:15:00	2983.35	2984.33	2982.34	2982.98	1246	0	4
2025.03.13	22:30:00	2983.00	2985.44	2980.52	2981.53	1516	0	4
2025.03.13	22:45:00	2981.56	2984.81	2981.48	2982.81	2270	0	4
2025.03.13	23:00:00	2982.85	2983.91	2981.93	2982.29	896	0	4
2025.03.13	23:15:00	2982.29	2984.60	2981.31	2984.42	669	0	4
2025.03.13	23:30:00	2984.48	2986.65	2984.21	2986.50	766	0	4
2025.03.13	23:45:00	2986.50	2989.14	2986.34	2988.90	784	0	20
2025.03.14	01:00:00	2989.32	2989.50	2982.80	2983.55	870	0	10
2025.03.14	01:15:00	2983.58	2986.54	2983.42	2986.21	526	0	8
2025.03.14	01:30:00	2986.21	2990.11	2985.79	2986.28	841	0	8
2025.03.14	01:45:00	2986.29	2988.05	2986.25	2987.17	487	0	8
2025.03.14	02:00:00	2987.18	2987.20	2985.76	2986.20	458	0	8
2025.03.14	02:15:00	2986.23	2989.30	2985.88	2988.96	565	0	8
2025.03.14	02:30:00	2988.89	2989.25	2987.52	2988.42	666	0	8
2025.03.14	02:45:00	2988.44	2988.96	2985.29	2986.42	738	0	8
2025.03.14	03:00:00	2986.36	2986.94	2985.67	2986.60	742	0	8
2025.03.14	03:15:00	2986.60	2987.09	2984.38	2984.93	925	0	8
2025.03.14	03:30:00	2984.93	2986.62	2984.77	2985.22	926	0	8
2025.03.14	03:45:00	2985.25	2988.68	2984.62	2986.67	1681	0	8
2025.03.14	04:00:00	2986.67	2990.19	2985.76	2989.78	2657	0	8
2025.03.14	04:15:00	2989.78	2989.93	2983.67	2984.15	2340	0	8
2025.03.14	04:30:00	2984.11	2988.10	2981.76	2987.57	2459	0	8
2025.03.14	04:45:00	2987.57	2988.46	2986.06	2987.84	1858	0	8
2025.03.14	05:00:00	2987.79	2988.38	2985.99	2987.84	1583	0	8
2025.03.14	05:15:00	2987.85	2987.90	2986.20	2987.10	986	0	8
2025.03.14	05:30:00	2987.32	2987.96	2984.99	2986.72	1657	0	8
2025.03.14	05:45:00	2986.73	2987.22	2983.78	2984.14	1239	0	8
2025.03.14	06:00:00	2984.15	2986.77	2983.81	2985.77	1346	0	8
2025.03.14	06:15:00	2985.77	2988.32	2985.01	2987.34	1304	0	8
2025.03.14	06:30:00	2987.34	2988.30	2986.57	2988.08	736	0	8
2025.03.14	06:45:00	2988.02	2992.92	2987.80	2992.73	1440	0	8
2025.03.14	07:00:00	2992.73	2994.02	2991.68	2992.68	1539	0	8
2025.03.14	07:15:00	2992.68	2993.74	2991.11	2991.27	812	0	8
2025.03.14	07:30:00	2991.24	2991.24	2988.13	2988.93	1048	0	8
2025.03.14	07:45:00	2988.96	2988.97	2984.49	2985.50	1056	0	8
2025.03.14	08:00:00	2985.70	2985.94	2984.23	2984.66	1187	0	8
2025.03.14	08:15:00	2984.69	2985.38	2981.87	2983.60	1255	0	8
2025.03.14	08:30:00	2983.56	2986.25	2982.25	2984.55	1750	0	8
2025.03.14	08:45:00	2984.59	2986.78	2981.80	2986.42	1762	0	8
2025.03.14	09:00:00	2986.42	2986.42	2983.64	2983.91	1431	0	4
2025.03.14	09:15:00	2983.91	2984.43	2981.40	2982.21	1673	0	4
2025.03.14	09:30:00	2982.21	2984.74	2981.18	2984.72	1795	0	4
2025.03.14	09:45:00	2984.75	2987.58	2984.63	2985.86	1843	0	4
2025.03.14	10:00:00	2985.84	2986.09	2981.88	2983.73	2132	0	4
2025.03.14	10:15:00	2983.71	2984.17	2980.62	2983.73	1643	0	4
2025.03.14	10:30:00	2983.63	2985.69	2983.37	2984.26	1655	0	4
2025.03.14	10:45:00	2984.31	2987.09	2983.43	2986.97	1305	0	4
2025.03.14	11:00:00	2986.98	2990.14	2985.24	2989.98	2052	0	4
2025.03.14	11:15:00	2989.98	2993.06	2989.08	2992.46	1957	0	4
2025.03.14	11:30:00	2992.46	2992.77	2989.50	2990.60	1737	0	4
2025.03.14	11:45:00	2990.60	2993.34	2990.37	2992.99	1154	0	4
2025.03.14	12:00:00	2992.99	2995.72	2992.59	2995.18	1714	0	4
2025.03.14	12:15:00	2995.18	2996.71	2994.56	2994.80	2037	0	4
2025.03.14	12:30:00	2994.84	2999.64	2994.44	2999.03	2115	0	4
2025.03.14	12:45:00	2999.03	2999.55	2998.30	2998.77	1687	0	4
2025.03.14	13:00:00	2998.73	3001.25	2997.57	3001.06	1701	0	4
2025.03.14	13:15:00	3001.01	3004.99	3000.66	3002.30	2273	0	4
2025.03.14	13:30:00	3002.47	3002.75	2987.28	2990.27	3041	0	4
2025.03.14	13:45:00	2990.27	2994.77	2986.65	2993.48	2476	0	4
2025.03.14	14:00:00	2993.48	2998.31	2993.27	2997.79	1957	0	4
2025.03.14	14:15:00	2997.79	2998.37	2996.02	2996.78	1877	0	4
2025.03.14	14:30:00	2996.73	2999.25	2994.29	2996.54	2084	0	4
2025.03.14	14:45:00	2996.54	2998.43	2993.31	2993.55	2110	0	4
2025.03.14	15:00:00	2993.55	2999.11	2993.23	2997.97	2349	0	4
2025.03.14	15:15:00	2997.97	2999.07	2995.52	2996.26	1968	0	4
2025.03.14	15:30:00	2996.24	2999.75	2995.55	2998.65	2257	0	4
2025.03.14	15:45:00	2998.65	2998.71	2993.66	2993.91	2369	0	4
2025.03.14	16:00:00	2993.96	2995.12	2991.90	2993.20	3376	0	6
2025.03.14	16:15:00	2993.25	2996.22	2992.79	2995.63	2372	0	4
2025.03.14	16:30:00	2995.52	2995.75	2983.23	2988.16	4294	0	5
2025.03.14	16:45:00	2988.08	2992.14	2983.91	2985.82	3240	0	4
2025.03.14	17:00:00	2984.54	2993.35	2983.83	2990.97	4145	0	4
2025.03.14	17:15:00	2990.58	2993.39	2981.83	2983.08	3267	0	4
2025.03.14	17:30:00	2983.07	2986.93	2982.56	2985.40	3286	0	4
2025.03.14	17:45:00	2985.41	2986.63	2982.53	2985.45	2997	0	4
2025.03.14	18:00:00	2985.47	2986.55	2979.73	2981.40	3267	0	4
2025.03.14	18:15:00	2981.50	2982.34	2978.40	2981.28	2874	0	4
2025.03.14	18:30:00	2981.27	2984.34	2980.02	2983.28	2648	0	4
2025.03.14	18:45:00	2983.24	2984.85	2982.11	2984.61	2077	0	4
2025.03.14	19:00:00	2984.62	2988.49	2982.87	2988.33	2266	0	4
2025.03.14	19:15:00	2988.33	2989.44	2986.78	2987.02	1925	0	4
2025.03.14	19:30:00	2987.02	2989.31	2986.34	2987.80	1902	0	4
2025.03.14	19:45:00	2987.72	2990.04	2987.62	2989.77	1614	0	4
2025.03.14	20:00:00	2989.90	2990.05	2987.62	2989.69	1429	0	4
2025.03.14	20:15:00	2989.69	2990.38	2987.35	2989.99	1867	0	4
2025.03.14	20:30:00	2990.03	2990.35	2987.79	2988.83	1481	0	4
2025.03.14	20:45:00	2988.83	2989.23	2986.43	2986.64	1143	0	4
2025.03.14	21:00:00	2986.69	2987.05	2985.51	2985.65	1241	0	4
2025.03.14	21:15:00	2985.65	2986.65	2984.58	2985.11	1213	0	4
2025.03.14	21:30:00	2985.09	2985.49	2983.60	2984.49	976	0	4
2025.03.14	21:45:00	2984.43	2985.58	2983.15	2983.36	948	0	4
2025.03.14	22:00:00	2983.33	2986.06	2982.90	2985.00	1009	0	4
2025.03.14	22:15:00	2985.00	2985.02	2982.64	2984.51	1066	0	4
2025.03.14	22:30:00	2984.49	2984.51	2982.23	2983.32	1049	0	4
2025.03.14	22:45:00	2983.34	2984.23	2982.32	2984.02	1231	0	4
2025.03.14	23:00:00	2984.01	2984.19	2981.73	2983.31	621	0	4
2025.03.14	23:15:00	2983.31	2983.78	2982.36	2982.92	469	0	4
2025.03.14	23:30:00	2982.92	2988.18	2982.49	2987.98	613	0	4
2025.03.14	23:45:00	2987.98	2988.99	2984.23	2984.85	747	0	20
2025.03.17	01:00:00	2985.01	2990.64	2982.40	2990.00	1365	0	9
2025.03.17	01:15:00	2989.99	2990.29	2987.52	2988.23	459	0	8
2025.03.17	01:30:00	2988.23	2990.18	2987.05	2990.15	538	0	8
2025.03.17	01:45:00	2990.14	2990.55	2988.70	2989.06	849	0	8
2025.03.17	02:00:00	2989.07	2991.00	2988.25	2990.88	527	0	8
2025.03.17	02:15:00	2990.88	2994.07	2990.83	2994.07	647	0	8
2025.03.17	02:30:00	2993.91	2994.14	2991.46	2992.03	539	0	8
2025.03.17	02:45:00	2991.73	2992.20	2989.60	2990.06	588	0	8
2025.03.17	03:00:00	2990.13	2990.61	2988.27	2988.27	652	0	8
2025.03.17	03:15:00	2988.40	2989.38	2986.38	2989.26	846	0	8
2025.03.17	03:30:00	2989.26	2991.03	2988.43	2989.51	707	0	8
2025.03.17	03:45:00	2989.53	2990.96	2988.55	2990.79	617	0	8
2025.03.17	04:00:00	2990.82	2992.84	2988.64	2991.07	2205	0	8
2025.03.17	04:15:00	2991.07	2993.05	2989.60	2991.72	1303	0	8
2025.03.17	04:30:00	2991.71	2992.20	2990.21	2991.62	1286	0	8
2025.03.17	04:45:00	2991.63	2993.02	2990.74	2990.88	1193	0	8
2025.03.17	05:00:00	2990.88	2992.04	2988.86	2989.73	1177	0	8
2025.03.17	05:15:00	2989.74	2989.76	2988.27	2988.92	585	0	8
2025.03.17	05:30:00	2988.92	2988.92	2987.20	2988.43	1169	0	8
2025.03.17	05:45:00	2988.43	2989.05	2986.89	2988.07	916	0	8
2025.03.17	06:00:00	2988.04	2988.43	2986.13	2987.27	962	0	8
2025.03.17	06:15:00	2987.27	2987.40	2985.88	2986.44	842	0	8
2025.03.17	06:30:00	2986.53	2988.62	2985.39	2986.81	1091	0	8
2025.03.17	06:45:00	2986.82	2987.61	2986.17	2987.12	656	0	8
2025.03.17	07:00:00	2987.13	2987.88	2985.51	2985.58	716	0	8
2025.03.17	07:15:00	2985.54	2985.78	2983.66	2984.16	542	0	8
2025.03.17	07:30:00	2984.15	2984.82	2983.35	2983.93	769	0	8
2025.03.17	07:45:00	2983.93	2983.98	2982.47	2982.64	702	0	8
2025.03.17	08:00:00	2982.68	2983.80	2982.21	2982.66	731	0	8
2025.03.17	08:15:00	2982.66	2985.77	2982.66	2984.25	872	0	8
2025.03.17	08:30:00	2984.24	2985.29	2983.18	2984.60	873	0	8
2025.03.17	08:45:00	2984.60	2986.32	2984.31	2986.18	1062	0	8
2025.03.17	09:00:00	2986.18	2987.02	2985.38	2986.44	710	0	4
2025.03.17	09:15:00	2986.44	2990.42	2986.21	2989.97	1595	0	5
2025.03.17	09:30:00	2989.97	2990.80	2987.94	2990.25	1275	0	4
2025.03.17	09:45:00	2990.26	2990.57	2988.91	2989.95	1157	0	4
2025.03.17	10:00:00	2989.63	2989.91	2988.31	2988.74	1137	0	4
2025.03.17	10:15:00	2988.74	2989.06	2987.26	2987.98	837	0	4
2025.03.17	10:30:00	2987.98	2988.32	2986.36	2986.52	1238	0	4
2025.03.17	10:45:00	2986.50	2986.61	2984.18	2985.56	1270	0	4
2025.03.17	11:00:00	2985.57	2986.79	2984.45	2984.58	1076	0	4
2025.03.17	11:15:00	2984.57	2986.82	2983.17	2985.53	1512	0	4
2025.03.17	11:30:00	2985.41	2988.07	2984.97	2987.65	1169	0	4
2025.03.17	11:45:00	2987.65	2988.44	2986.33	2988.44	1114	0	4
2025.03.17	12:00:00	2988.45	2991.03	2987.67	2990.84	1122	0	4
2025.03.17	12:15:00	2990.88	2993.19	2990.56	2992.95	1411	0	4
2025.03.17	12:30:00	2992.94	2995.53	2991.86	2995.40	1353	0	4
2025.03.17	12:45:00	2995.45	2996.86	2994.71	2995.74	1557	0	4
2025.03.17	13:00:00	2995.73	2997.42	2995.73	2996.58	1214	0	4
2025.03.17	13:15:00	2996.58	2997.30	2995.38	2995.52	1004	0	4
2025.03.17	13:30:00	2995.56	2998.40	2994.81	2997.25	1318	0	5
2025.03.17	13:45:00	2997.33	2999.61	2997.19	2999.07	946	0	4
2025.03.17	14:00:00	2999.11	3000.48	2998.86	3000.35	1324	0	4
2025.03.17	14:15:00	3000.35	3001.10	2999.51	3000.35	1102	0	4
2025.03.17	14:30:00	3000.35	3000.88	2997.68	3000.13	1452	0	4
2025.03.17	14:45:00	3000.11	3001.24	2996.44	2997.44	1528	0	4
2025.03.17	15:00:00	2997.48	2997.82	2989.90	2990.59	2268	0	4
2025.03.17	15:15:00	2990.64	2994.70	2985.12	2992.44	3176	0	6
2025.03.17	15:30:00	2992.55	2994.17	2989.84	2991.29	2553	0	4
2025.03.17	15:45:00	2991.29	2992.45	2984.84	2987.16	2892	0	4
2025.03.17	16:00:00	2987.21	2990.79	2986.14	2989.02	3001	0	4
2025.03.17	16:15:00	2989.03	2990.45	2986.38	2987.29	1924	0	4
2025.03.17	16:30:00	2987.33	2991.05	2986.20	2989.39	3453	0	4
2025.03.17	16:45:00	2989.40	2991.33	2987.23	2988.37	3191	0	4
2025.03.17	17:00:00	2987.88	2993.48	2987.27	2993.22	3379	0	4
2025.03.17	17:15:00	2993.17	2998.10	2992.72	2997.96	3038	0	4
2025.03.17	17:30:00	2997.96	3000.45	2996.17	2999.78	2993	0	4
2025.03.17	17:45:00	2999.78	3000.56	2998.12	2998.65	2785	0	4
2025.03.17	18:00:00	2998.72	2999.32	2994.59	2995.80	2663	0	4
2025.03.17	18:15:00	2995.91	2996.82	2992.94	2996.02	2278	0	4
2025.03.17	18:30:00	2996.01	2998.08	2994.56	2996.55	1963	0	4
2025.03.17	18:45:00	2996.58	2998.60	2996.10	2997.15	1679	0	4
2025.03.17	19:00:00	2997.15	2997.76	2994.50	2997.08	1890	0	4
2025.03.17	19:15:00	2997.08	2997.81	2995.15	2996.73	2150	0	4
2025.03.17	19:30:00	2996.75	2997.28	2992.98	2994.40	1803	0	4
2025.03.17	19:45:00	2994.38	2995.51	2993.69	2994.53	1549	0	4
2025.03.17	20:00:00	2994.57	2997.65	2994.57	2997.23	2030	0	4
2025.03.17	20:15:00	2997.23	2998.58	2997.10	2998.18	1772	0	4
2025.03.17	20:30:00	2998.14	2998.80	2997.77	2998.26	1441	0	4
2025.03.17	20:45:00	2998.26	2999.50	2997.70	2997.82	1378	0	4
2025.03.17	21:00:00	2997.83	2998.84	2996.78	2998.48	1701	0	4
2025.03.17	21:15:00	2998.48	3000.27	2998.37	2999.73	1595	0	4
2025.03.17	21:30:00	2999.72	3000.28	2998.84	2998.93	1252	0	4
2025.03.17	21:45:00	2998.93	3000.13	2998.42	2999.38	1362	0	4
2025.03.17	22:00:00	2999.38	2999.93	2998.21	2998.86	1020	0	4
2025.03.17	22:15:00	2998.86	3000.17	2998.65	2999.05	1099	0	4
2025.03.17	22:30:00	2999.14	3000.31	2997.67	2998.43	1263	0	4
2025.03.17	22:45:00	2998.56	3000.79	2998.48	3000.15	1380	0	4
2025.03.17	23:00:00	3000.12	3001.30	3000.05	3001.23	1151	0	4
2025.03.17	23:15:00	3001.23	3001.60	3000.67	3001.27	665	0	4
2025.03.17	23:30:00	3001.29	3001.46	3000.94	3001.29	399	0	4
2025.03.17	23:45:00	3001.32	3001.77	3000.94	3001.12	630	0	20
2025.03.18	01:00:00	3000.65	3001.97	3000.18	3000.24	356	0	11
2025.03.18	01:15:00	3000.24	3001.15	2999.83	3000.06	212	0	11
2025.03.18	01:30:00	3000.06	3000.85	3000.06	3000.17	146	0	11
2025.03.18	01:45:00	3000.17	3000.69	2999.94	3000.19	131	0	11
2025.03.18	02:00:00	3000.19	3001.27	2999.84	3000.99	276	0	10
2025.03.18	02:15:00	3001.01	3002.49	3000.83	3001.52	297	0	8
2025.03.18	02:30:00	3001.57	3002.78	3001.31	3002.29	321	0	8
2025.03.18	02:45:00	3002.29	3002.29	2999.61	2999.76	491	0	8
2025.03.18	03:00:00	2999.76	3002.13	2999.64	3000.74	771	0	11
2025.03.18	03:15:00	3000.74	3002.96	2999.48	3002.28	754	0	10
2025.03.18	03:30:00	3002.31	3003.52	3001.21	3001.76	780	0	8
2025.03.18	03:45:00	3001.76	3001.85	2999.66	3001.48	770	0	8
2025.03.18	04:00:00	3001.48	3001.82	2999.33	3001.37	1535	0	8
2025.03.18	04:15:00	3001.36	3004.87	3000.63	3004.34	2072	0	11
2025.03.18	04:30:00	3004.34	3005.16	3001.74	3004.13	1631	0	8
2025.03.18	04:45:00	3004.13	3008.45	3002.83	3005.67	1442	0	8
2025.03.18	05:00:00	3005.65	3006.60	3002.95	3005.98	1593	0	8
2025.03.18	05:15:00	3005.98	3007.87	3005.70	3006.93	902	0	8
2025.03.18	05:30:00	3006.92	3008.03	3006.21	3007.30	1148	0	8
2025.03.18	05:45:00	3007.30	3012.21	3007.24	3010.88	1570	0	8
2025.03.18	06:00:00	3010.85	3013.55	3009.63	3013.37	1286	0	8
2025.03.18	06:15:00	3013.37	3014.95	3010.51	3012.63	1721	0	8
2025.03.18	06:30:00	3012.64	3012.72	3010.11	3010.58	964	0	8
2025.03.18	06:45:00	3010.58	3012.52	3010.47	3011.40	499	0	8
2025.03.18	07:00:00	3011.40	3012.45	3011.18	3012.00	362	0	8
2025.03.18	07:15:00	3011.98	3013.72	3011.45	3013.60	574	0	8
2025.03.18	07:30:00	3013.55	3015.00	3012.90	3014.03	932	0	8
2025.03.18	07:45:00	3014.03	3017.22	3013.74	3014.31	1031	0	8
2025.03.18	08:00:00	3014.31	3014.72	3011.48	3011.92	930	0	8
2025.03.18	08:15:00	3011.92	3012.03	3006.06	3007.48	1564	0	8
2025.03.18	08:30:00	3007.51	3013.66	3007.01	3013.62	1687	0	8
2025.03.18	08:45:00	3013.62	3014.35	3011.39	3011.94	1108	0	8
2025.03.18	09:00:00	3011.94	3017.40	3011.13	3015.24	1520	0	4
2025.03.18	09:15:00	3015.24	3016.22	3010.63	3012.01	1409	0	4
2025.03.18	09:30:00	3012.02	3013.81	3011.81	3013.52	818	0	4
2025.03.18	09:45:00	3013.52	3017.75	3013.40	3015.81	1487	0	4
2025.03.18	10:00:00	3015.77	3018.63	3014.54	3018.26	1659	0	4
2025.03.18	10:15:00	3018.24	3018.83	3014.73	3016.87	1641	0	4
2025.03.18	10:30:00	3016.86	3018.53	3016.43	3018.06	1243	0	4
2025.03.18	10:45:00	3018.08	3018.08	3015.34	3016.49	1199	0	4
2025.03.18	11:00:00	3016.53	3019.81	3016.37	3019.79	2018	0	4
2025.03.18	11:15:00	3019.79	3025.52	3019.69	3024.54	2057	0	4
2025.03.18	11:30:00	3024.53	3027.35	3023.95	3026.90	2218	0	4
2025.03.18	11:45:00	3026.87	3027.23	3025.08	3026.61	1386	0	4
2025.03.18	12:00:00	3026.73	3028.51	3024.52	3024.52	1806	0	4
2025.03.18	12:15:00	3024.49	3025.44	3022.93	3023.22	1568	0	4
2025.03.18	12:30:00	3023.28	3023.69	3019.59	3021.53	1938	0	4
2025.03.18	12:45:00	3021.53	3022.35	3018.07	3020.31	1923	0	4
2025.03.18	13:00:00	3020.24	3025.20	3019.59	3025.20	2079	0	4
2025.03.18	13:15:00	3025.21	3025.86	3023.49	3023.99	1647	0	4
2025.03.18	13:30:00	3023.99	3024.67	3020.79	3023.38	2116	0	4
2025.03.18	13:45:00	3023.38	3025.57	3023.08	3024.06	1536	0	4
2025.03.18	14:00:00	3024.18	3024.75	3022.47	3022.53	1401	0	4
2025.03.18	14:15:00	3022.56	3026.32	3022.43	3024.57	1452	0	4
2025.03.18	14:30:00	3024.58	3029.56	3024.38	3027.91	1383	0	4
2025.03.18	14:45:00	3027.90	3027.90	3024.20	3026.86	1484	0	4
2025.03.18	15:00:00	3026.83	3031.02	3026.82	3030.05	2521	0	4
2025.03.18	15:15:00	3030.04	3031.44	3026.71	3028.38	2528	0	4
2025.03.18	15:30:00	3028.43	3034.76	3027.62	3033.66	2561	0	4
2025.03.18	15:45:00	3033.67	3035.96	3033.50	3034.28	2080	0	4
2025.03.18	16:00:00	3034.28	3036.63	3033.36	3034.63	2689	0	4
2025.03.18	16:15:00	3034.61	3037.72	3033.44	3035.46	2469	0	4
2025.03.18	16:30:00	3035.46	3038.17	3026.10	3027.87	4568	0	6
2025.03.18	16:45:00	3028.21	3037.72	3027.66	3033.25	3972	0	4
2025.03.18	17:00:00	3033.25	3033.25	3025.21	3025.93	3981	0	4
2025.03.18	17:15:00	3026.12	3029.78	3024.69	3029.23	3682	0	4
2025.03.18	17:30:00	3029.17	3030.92	3027.42	3028.80	2929	0	4
2025.03.18	17:45:00	3028.78	3030.63	3025.58	3028.03	2996	0	4
2025.03.18	18:00:00	3028.06	3029.67	3025.25	3028.98	2932	0	4
2025.03.18	18:15:00	3028.97	3032.36	3026.85	3031.47	2386	0	4
2025.03.18	18:30:00	3031.47	3032.00	3029.96	3031.92	2708	0	4
2025.03.18	18:45:00	3031.85	3032.62	3029.81	3031.73	1807	0	4
2025.03.18	19:00:00	3031.68	3033.25	3030.39	3033.14	2038	0	4
2025.03.18	19:15:00	3033.13	3035.61	3032.06	3035.48	2348	0	4
2025.03.18	19:30:00	3035.48	3036.65	3034.16	3035.39	1782	0	4
2025.03.18	19:45:00	3035.37	3036.93	3033.65	3036.00	1433	0	4
2025.03.18	20:00:00	3036.01	3036.26	3034.46	3034.56	1695	0	4
2025.03.18	20:15:00	3034.57	3035.16	3030.79	3032.75	2187	0	5
2025.03.18	20:30:00	3032.52	3032.90	3029.86	3032.35	1894	0	4
2025.03.18	20:45:00	3032.34	3033.37	3032.34	3032.65	1305	0	4
2025.03.18	21:00:00	3032.65	3033.48	3032.57	3033.36	1293	0	4
2025.03.18	21:15:00	3033.36	3033.42	3032.50	3033.35	815	0	4
2025.03.18	21:30:00	3033.36	3036.28	3033.36	3035.51	1087	0	4
2025.03.18	21:45:00	3035.51	3036.27	3035.40	3035.91	1021	0	4
2025.03.18	22:00:00	3035.76	3036.82	3035.51	3036.47	981	0	4
2025.03.18	22:15:00	3036.47	3038.07	3035.63	3037.07	1216	0	4
2025.03.18	22:30:00	3037.08	3037.77	3037.01	3037.12	908	0	4
2025.03.18	22:45:00	3037.12	3037.48	3035.13	3035.58	1623	0	4
2025.03.18	23:00:00	3035.59	3036.07	3034.64	3034.97	761	0	4
2025.03.18	23:15:00	3035.00	3035.12	3033.87	3034.73	470	0	4
2025.03.18	23:30:00	3034.67	3035.12	3033.32	3033.83	446	0	4
2025.03.18	23:45:00	3033.79	3034.88	3033.52	3033.91	359	0	20
2025.03.19	01:00:00	3034.00	3034.19	3032.65	3032.81	380	0	10
